Date,Price
1569337199000,9518.0835716134
1569338099000,9432.0526591345
1569339000000,9529.9037078359
1569339900000,9491.519423282
1569340800000,9499.9399115885
1569341699000,9570.6219921168
1569342600000,9553.2734463272
1569343500000,9516.2552818762
1569344400000,9483.2794167823
1569345300000,9477.5419880407
1569346200000,9479.8784739222
1569347100000,9491.0900801642
1569347999000,9478.4518362782
1569348900000,9464.3082375375
1569349799000,9433.7372655981
1569350700000,9340.4063549229
1569351599000,8648.6631395651
1569352499000,8695.7598790243
1569353400000,8590.0165510623
1569354299000,8019.7280657177
1569355200000,8364.7918561902
1569356099000,8366.8065815108
1569357000000,8431.921506615
1569357899000,8444.2345991892
1569358799000,8576.4255139741
1569359700000,8576.2818101526
1569360599000,8606.0048187265
1569361500000,8723.9756692339
1569362399000,8670.9570354562
1569363299000,8673.4855614369
1569364199000,8681.364206071
1569365099000,8717.5393837756
1569365999000,8688.9735259572
1569366899000,8699.1241746984
1569367799000,8711.8467284744
1569368699000,8550.9504575264
1569369600000,8528.4495620829
1569370500000,8595.7962358525
1569371400000,8647.1104506526
1569372300000,8667.4537902458
1569373200000,8712.6863474523
1569374099000,8676.2323014662
1569375000000,8661.1970546601
1569375900000,8696.2624579248
1569376800000,8705.827266661
1569377700000,8721.4861251318
1569378599000,8676.9417915147
1569379500000,8606.1056210065
1569380399000,8612.7830426622
1569381300000,8605.4127061161
1569382199000,8630.1763601748
1569383099000,8626.8638158708
1569383999000,8570.6992240356
1569384899000,8546.9371203736
1569385800000,8461.1196678941
1569386699000,8495.1397727673
1569387599000,8516.7660142333
1569388499000,8520.5493135451
1569389399000,8504.7591004959
1569390299000,8511.8444716753
1569391199000,8501.8439943159
1569392099000,8518.2889301062
1569392999000,8517.14741851
1569393899000,8507.125738088
1569394799000,8482.9136573532
1569395700000,8472.0685145501
1569396600000,8391.6079139374
1569397500000,8356.6369405932
1569398400000,8334.9752239252
1569399300000,8356.3251759693
1569400199000,8311.6933963621
1569401100000,8278.7720975787
1569402000000,8262.0247527982
1569402900000,8344.0173758154
1569403800000,8354.8773463522
1569404699000,8367.6352122354
1569405600000,8391.827555308
