Date,Price
1584176400000,5397.8903332575
1584179999000,5277.6341148517
1584183599000,5427.3436304572
1584187199000,5507.0223792531
1584190799000,5473.4204987183
1584194399000,5330.8894362305
1584198000000,5407.8572937785
1584201599000,5336.1972827972
1584205199000,5410.4332518722
1584208799000,5423.099233966
1584212400000,5477.5094034673
1584215999000,5418.9450886525
1584219600000,5360.7597424923
1584223200000,5321.5364531906
1584226799000,5304.149952186
1584230399000,5224.5836394118
1584233999000,5425.6170156658
1584237600000,5166.7437569889
1584241199000,5199.3865515076
1584244800000,5185.9098369276
1584248400000,5263.4699756059
1584251999000,5259.7814082376
1584255599000,5298.2858972727
1584259199000,5277.0044058394
1584262800000,5240.342625511
1584266399000,5254.7835618887
1584270000000,5437.5111282221
1584273600000,5434.0389472119
1584277199000,5313.6542333746
